time,bin_id,zone,fill_level,classe_reelle,classe_predite,correct,proba_pas_urgent,proba_demain,proba_urgent,label_reel,label_predit
2025-12-25 08:00:00,5491,Javel,27.58,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-25 09:00:00,5491,Javel,28.32,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-25 10:00:00,5491,Javel,29.01,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-25 11:00:00,5491,Javel,29.5,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-25 12:00:00,5491,Javel,30.32,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-25 13:00:00,5491,Javel,30.98,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-25 14:00:00,5491,Javel,31.7,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-25 15:00:00,5491,Javel,32.24,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-25 16:00:00,5491,Javel,32.86,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-25 17:00:00,5491,Javel,33.72,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-25 18:00:00,5491,Javel,34.57,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-25 19:00:00,5491,Javel,35.28,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-25 20:00:00,5491,Javel,35.91,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-25 21:00:00,5491,Javel,36.43,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-25 22:00:00,5491,Javel,36.89,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-25 23:00:00,5491,Javel,37.2,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-26 00:00:00,5491,Javel,37.45,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-26 01:00:00,5491,Javel,37.63,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-26 02:00:00,5491,Javel,37.79,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-26 03:00:00,5491,Javel,37.94,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-26 04:00:00,5491,Javel,38.12,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-26 05:00:00,5491,Javel,38.33,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-26 06:00:00,5491,Javel,38.75,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-26 07:00:00,5491,Javel,39.35,0,0,1,0.999,0.001,0.0,Pas urgent,Pas urgent
2025-12-26 08:00:00,5491,Javel,40.1,0,0,1,0.999,0.001,0.0,Pas urgent,Pas urgent
2025-12-26 09:00:00,5491,Javel,40.77,0,0,1,0.999,0.001,0.0,Pas urgent,Pas urgent
2025-12-26 10:00:00,5491,Javel,41.45,0,0,1,0.998,0.002,0.0,Pas urgent,Pas urgent
2025-12-26 11:00:00,5491,Javel,42.0,0,0,1,0.998,0.002,0.0,Pas urgent,Pas urgent
2025-12-26 12:00:00,5491,Javel,42.65,0,0,1,0.998,0.002,0.0,Pas urgent,Pas urgent
2025-12-26 13:00:00,5491,Javel,43.34,0,0,1,0.998,0.002,0.0,Pas urgent,Pas urgent
2025-12-26 14:00:00,5491,Javel,43.86,0,0,1,0.998,0.002,0.0,Pas urgent,Pas urgent
2025-12-26 15:00:00,5491,Javel,44.51,0,0,1,0.998,0.002,0.0,Pas urgent,Pas urgent
2025-12-26 16:00:00,5491,Javel,44.99,0,0,1,0.997,0.003,0.0,Pas urgent,Pas urgent
2025-12-26 17:00:00,5491,Javel,45.66,0,0,1,0.996,0.004,0.0,Pas urgent,Pas urgent
2025-12-26 18:00:00,5491,Javel,46.52,0,0,1,0.992,0.008,0.0,Pas urgent,Pas urgent
2025-12-26 19:00:00,5491,Javel,47.29,0,0,1,0.985,0.015,0.0,Pas urgent,Pas urgent
2025-12-26 20:00:00,5491,Javel,48.03,0,0,1,0.982,0.018,0.0,Pas urgent,Pas urgent
2025-12-26 21:00:00,5491,Javel,48.54,0,0,1,0.963,0.037,0.0,Pas urgent,Pas urgent
2025-12-26 22:00:00,5491,Javel,48.97,0,0,1,0.959,0.04,0.0,Pas urgent,Pas urgent
2025-12-26 23:00:00,5491,Javel,49.27,0,0,1,0.966,0.033,0.0,Pas urgent,Pas urgent
2025-12-27 00:00:00,5491,Javel,49.5,0,0,1,0.987,0.013,0.0,Pas urgent,Pas urgent
2025-12-27 01:00:00,5491,Javel,49.71,0,0,1,0.977,0.023,0.0,Pas urgent,Pas urgent
2025-12-27 02:00:00,5491,Javel,49.89,0,0,1,0.971,0.029,0.0,Pas urgent,Pas urgent
2025-12-27 03:00:00,5491,Javel,50.06,0,0,1,0.971,0.029,0.0,Pas urgent,Pas urgent
2025-12-27 04:00:00,5491,Javel,50.21,0,0,1,0.975,0.025,0.0,Pas urgent,Pas urgent
2025-12-27 05:00:00,5491,Javel,50.47,0,0,1,0.97,0.03,0.0,Pas urgent,Pas urgent
2025-12-27 06:00:00,5491,Javel,50.83,0,0,1,0.948,0.051,0.0,Pas urgent,Pas urgent
2025-12-27 07:00:00,5491,Javel,51.57,0,0,1,0.913,0.087,0.0,Pas urgent,Pas urgent
2025-12-27 08:00:00,5491,Javel,52.5,0,0,1,0.622,0.378,0.001,Pas urgent,Pas urgent
2025-12-27 09:00:00,5491,Javel,53.21,0,1,0,0.433,0.566,0.001,Pas urgent,Demain
2025-12-27 10:00:00,5491,Javel,54.04,1,1,1,0.272,0.727,0.001,Demain,Demain
2025-12-27 11:00:00,5491,Javel,54.6,1,1,1,0.111,0.889,0.001,Demain,Demain
2025-12-27 13:00:00,5491,Javel,56.17,1,1,1,0.063,0.937,0.001,Demain,Demain
2025-12-27 14:00:00,5491,Javel,56.75,1,1,1,0.028,0.972,0.0,Demain,Demain
2025-12-27 15:00:00,5491,Javel,57.37,1,1,1,0.013,0.987,0.0,Demain,Demain
2025-12-27 16:00:00,5491,Javel,58.0,1,1,1,0.014,0.986,0.0,Demain,Demain
2025-12-27 17:00:00,5491,Javel,58.69,1,1,1,0.014,0.985,0.0,Demain,Demain
2025-12-27 18:00:00,5491,Javel,59.5,1,1,1,0.009,0.991,0.0,Demain,Demain
2025-12-27 19:00:00,5491,Javel,60.28,1,1,1,0.005,0.995,0.0,Demain,Demain
2025-12-27 20:00:00,5491,Javel,61.15,1,1,1,0.003,0.996,0.0,Demain,Demain
2025-12-27 21:00:00,5491,Javel,61.76,1,1,1,0.002,0.997,0.001,Demain,Demain
2025-12-27 22:00:00,5491,Javel,62.14,1,1,1,0.001,0.997,0.001,Demain,Demain
2025-12-27 23:00:00,5491,Javel,62.44,1,1,1,0.001,0.998,0.001,Demain,Demain
2025-12-28 00:00:00,5491,Javel,62.69,1,1,1,0.005,0.994,0.001,Demain,Demain
2025-12-28 01:00:00,5491,Javel,62.87,1,1,1,0.005,0.994,0.002,Demain,Demain
2025-12-28 02:00:00,5491,Javel,63.08,1,1,1,0.003,0.995,0.002,Demain,Demain
2025-12-28 03:00:00,5491,Javel,63.24,1,1,1,0.003,0.994,0.003,Demain,Demain
2025-12-28 04:00:00,5491,Javel,63.41,1,1,1,0.003,0.994,0.003,Demain,Demain
2025-12-28 05:00:00,5491,Javel,63.7,1,1,1,0.003,0.993,0.004,Demain,Demain
2025-12-28 06:00:00,5491,Javel,64.22,1,1,1,0.003,0.992,0.005,Demain,Demain
2025-12-28 07:00:00,5491,Javel,64.91,1,1,1,0.007,0.938,0.055,Demain,Demain
2025-12-28 08:00:00,5491,Javel,65.54,1,1,1,0.009,0.863,0.128,Demain,Demain
2025-12-28 09:00:00,5491,Javel,66.11,1,1,1,0.003,0.959,0.038,Demain,Demain
2025-12-28 10:00:00,5491,Javel,66.68,1,1,1,0.004,0.937,0.059,Demain,Demain
2025-12-28 11:00:00,5491,Javel,67.34,2,1,0,0.006,0.603,0.391,URGENT,Demain
2025-12-28 12:00:00,5491,Javel,68.12,2,2,1,0.003,0.15,0.847,URGENT,URGENT
2025-12-28 13:00:00,5491,Javel,68.72,2,2,1,0.003,0.086,0.911,URGENT,URGENT
2025-12-28 14:00:00,5491,Javel,69.28,2,2,1,0.002,0.017,0.981,URGENT,URGENT
2025-12-28 15:00:00,5491,Javel,70.06,2,2,1,0.002,0.004,0.994,URGENT,URGENT
2025-12-28 16:00:00,5491,Javel,70.71,2,2,1,0.002,0.001,0.997,URGENT,URGENT
2025-12-28 17:00:00,5491,Javel,71.64,2,2,1,0.002,0.001,0.997,URGENT,URGENT
2025-12-28 18:00:00,5491,Javel,72.24,2,2,1,0.001,0.0,0.998,URGENT,URGENT
2025-12-28 19:00:00,5491,Javel,73.03,2,2,1,0.001,0.0,0.999,URGENT,URGENT
2025-12-28 20:00:00,5491,Javel,74.01,2,2,1,0.001,0.0,0.999,URGENT,URGENT
2025-12-28 21:00:00,5491,Javel,74.62,2,2,1,0.001,0.0,0.999,URGENT,URGENT
2025-12-28 22:00:00,5491,Javel,75.04,2,2,1,0.001,0.0,0.999,URGENT,URGENT
2025-12-28 23:00:00,5491,Javel,75.38,2,2,1,0.001,0.0,0.999,URGENT,URGENT
2025-12-29 00:00:00,5491,Javel,75.59,2,2,1,0.003,0.0,0.997,URGENT,URGENT
2025-12-29 01:00:00,5491,Javel,75.76,2,2,1,0.003,0.0,0.997,URGENT,URGENT
2025-12-29 02:00:00,5491,Javel,75.95,2,2,1,0.004,0.0,0.996,URGENT,URGENT
2025-12-29 03:00:00,5491,Javel,76.11,2,2,1,0.003,0.0,0.997,URGENT,URGENT
2025-12-29 04:00:00,5491,Javel,76.25,2,2,1,0.003,0.0,0.997,URGENT,URGENT
2025-12-29 05:00:00,5491,Javel,76.55,2,2,1,0.003,0.0,0.997,URGENT,URGENT
2025-12-29 06:00:00,5491,Javel,76.94,2,2,1,0.002,0.0,0.998,URGENT,URGENT
2025-12-29 07:00:00,5491,Javel,77.52,2,2,1,0.002,0.0,0.998,URGENT,URGENT
2025-12-29 08:00:00,5491,Javel,78.19,2,2,1,0.001,0.0,0.999,URGENT,URGENT
2025-12-29 09:00:00,5491,Javel,79.01,2,2,1,0.0,0.0,1.0,URGENT,URGENT
2025-12-30 07:00:00,5491,Javel,5.61,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-30 08:00:00,5491,Javel,5.93,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-30 09:00:00,5491,Javel,6.32,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-30 10:00:00,5491,Javel,6.67,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-30 11:00:00,5491,Javel,6.99,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-30 12:00:00,5491,Javel,7.38,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-30 13:00:00,5491,Javel,7.73,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-30 14:00:00,5491,Javel,8.07,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-30 15:00:00,5491,Javel,8.43,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-30 16:00:00,5491,Javel,8.88,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-30 17:00:00,5491,Javel,9.3,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-30 18:00:00,5491,Javel,9.84,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-30 19:00:00,5491,Javel,10.32,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-30 20:00:00,5491,Javel,10.98,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-30 21:00:00,5491,Javel,11.54,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-30 22:00:00,5491,Javel,11.91,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-30 23:00:00,5491,Javel,12.18,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-12-31 00:00:00,5491,Javel,12.43,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-20 15:00:00,5607,Saint-Lambert,66.51,0,0,1,0.943,0.001,0.056,Pas urgent,Pas urgent
2025-10-20 16:00:00,5607,Saint-Lambert,67.27,0,0,1,0.939,0.001,0.06,Pas urgent,Pas urgent
2025-10-20 17:00:00,5607,Saint-Lambert,68.32,0,0,1,0.899,0.001,0.101,Pas urgent,Pas urgent
2025-10-20 18:00:00,5607,Saint-Lambert,69.75,0,0,1,0.915,0.0,0.085,Pas urgent,Pas urgent
2025-10-20 19:00:00,5607,Saint-Lambert,70.6,0,0,1,0.909,0.0,0.091,Pas urgent,Pas urgent
2025-10-20 20:00:00,5607,Saint-Lambert,71.33,0,0,1,0.938,0.0,0.061,Pas urgent,Pas urgent
2025-10-20 21:00:00,5607,Saint-Lambert,72.23,0,0,1,0.928,0.0,0.071,Pas urgent,Pas urgent
2025-10-20 22:00:00,5607,Saint-Lambert,72.79,0,0,1,0.899,0.0,0.101,Pas urgent,Pas urgent
2025-10-20 23:00:00,5607,Saint-Lambert,73.11,0,0,1,0.886,0.0,0.114,Pas urgent,Pas urgent
2025-10-21 00:00:00,5607,Saint-Lambert,73.43,0,0,1,0.797,0.0,0.203,Pas urgent,Pas urgent
2025-10-21 01:00:00,5607,Saint-Lambert,73.72,0,0,1,0.84,0.0,0.159,Pas urgent,Pas urgent
2025-10-21 02:00:00,5607,Saint-Lambert,73.97,0,0,1,0.831,0.0,0.168,Pas urgent,Pas urgent
2025-10-21 03:00:00,5607,Saint-Lambert,74.22,0,0,1,0.836,0.0,0.163,Pas urgent,Pas urgent
2025-10-21 04:00:00,5607,Saint-Lambert,74.47,0,0,1,0.814,0.0,0.186,Pas urgent,Pas urgent
2025-10-21 05:00:00,5607,Saint-Lambert,74.89,0,0,1,0.848,0.0,0.152,Pas urgent,Pas urgent
2025-10-21 06:00:00,5607,Saint-Lambert,75.52,0,0,1,0.848,0.0,0.151,Pas urgent,Pas urgent
2025-10-21 07:00:00,5607,Saint-Lambert,7.79,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-21 08:00:00,5607,Saint-Lambert,8.28,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-21 09:00:00,5607,Saint-Lambert,8.71,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-21 10:00:00,5607,Saint-Lambert,9.19,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-21 11:00:00,5607,Saint-Lambert,9.63,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-21 12:00:00,5607,Saint-Lambert,10.32,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-21 13:00:00,5607,Saint-Lambert,10.8,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-21 14:00:00,5607,Saint-Lambert,11.35,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-21 15:00:00,5607,Saint-Lambert,11.98,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-21 16:00:00,5607,Saint-Lambert,12.63,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-21 17:00:00,5607,Saint-Lambert,13.36,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-21 18:00:00,5607,Saint-Lambert,14.0,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-21 19:00:00,5607,Saint-Lambert,14.72,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-21 20:00:00,5607,Saint-Lambert,15.33,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-21 21:00:00,5607,Saint-Lambert,15.99,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-21 22:00:00,5607,Saint-Lambert,16.56,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-21 23:00:00,5607,Saint-Lambert,16.94,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-22 00:00:00,5607,Saint-Lambert,17.22,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-22 01:00:00,5607,Saint-Lambert,17.5,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-22 02:00:00,5607,Saint-Lambert,17.72,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-22 03:00:00,5607,Saint-Lambert,17.95,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-22 04:00:00,5607,Saint-Lambert,18.23,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-22 05:00:00,5607,Saint-Lambert,18.62,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-22 06:00:00,5607,Saint-Lambert,19.21,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-22 07:00:00,5607,Saint-Lambert,19.79,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-22 08:00:00,5607,Saint-Lambert,21.0,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-22 09:00:00,5607,Saint-Lambert,22.33,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-22 10:00:00,5607,Saint-Lambert,23.41,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-22 11:00:00,5607,Saint-Lambert,24.45,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-22 12:00:00,5607,Saint-Lambert,25.58,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-22 13:00:00,5607,Saint-Lambert,26.67,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-22 14:00:00,5607,Saint-Lambert,27.63,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-22 15:00:00,5607,Saint-Lambert,28.43,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-22 16:00:00,5607,Saint-Lambert,29.25,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-22 17:00:00,5607,Saint-Lambert,30.21,0,0,1,0.999,0.001,0.0,Pas urgent,Pas urgent
2025-10-22 18:00:00,5607,Saint-Lambert,31.37,0,0,1,0.999,0.001,0.0,Pas urgent,Pas urgent
2025-10-22 19:00:00,5607,Saint-Lambert,32.44,0,0,1,0.999,0.001,0.0,Pas urgent,Pas urgent
2025-10-22 20:00:00,5607,Saint-Lambert,33.34,0,0,1,0.999,0.001,0.0,Pas urgent,Pas urgent
2025-10-22 21:00:00,5607,Saint-Lambert,34.28,0,0,1,0.998,0.002,0.0,Pas urgent,Pas urgent
2025-10-22 22:00:00,5607,Saint-Lambert,35.01,0,0,1,0.998,0.002,0.0,Pas urgent,Pas urgent
2025-10-22 23:00:00,5607,Saint-Lambert,35.42,0,0,1,0.998,0.002,0.0,Pas urgent,Pas urgent
2025-10-23 00:00:00,5607,Saint-Lambert,35.66,0,0,1,0.996,0.004,0.0,Pas urgent,Pas urgent
2025-10-23 01:00:00,5607,Saint-Lambert,35.89,0,0,1,0.996,0.004,0.0,Pas urgent,Pas urgent
2025-10-23 02:00:00,5607,Saint-Lambert,36.14,0,0,1,0.998,0.002,0.0,Pas urgent,Pas urgent
2025-10-23 03:00:00,5607,Saint-Lambert,36.39,0,0,1,0.998,0.002,0.0,Pas urgent,Pas urgent
2025-10-23 04:00:00,5607,Saint-Lambert,36.6,0,0,1,0.998,0.002,0.0,Pas urgent,Pas urgent
2025-10-23 05:00:00,5607,Saint-Lambert,37.05,0,0,1,0.998,0.002,0.0,Pas urgent,Pas urgent
2025-10-23 06:00:00,5607,Saint-Lambert,37.68,0,0,1,0.997,0.003,0.0,Pas urgent,Pas urgent
2025-10-23 07:00:00,5607,Saint-Lambert,38.4,0,0,1,0.997,0.003,0.0,Pas urgent,Pas urgent
2025-10-23 08:00:00,5607,Saint-Lambert,39.45,0,0,1,0.992,0.008,0.0,Pas urgent,Pas urgent
2025-10-23 09:00:00,5607,Saint-Lambert,40.7,0,0,1,0.976,0.024,0.0,Pas urgent,Pas urgent
2025-10-23 10:00:00,5607,Saint-Lambert,41.75,0,0,1,0.953,0.047,0.0,Pas urgent,Pas urgent
2025-10-23 11:00:00,5607,Saint-Lambert,42.78,0,0,1,0.864,0.136,0.0,Pas urgent,Pas urgent
2025-10-23 12:00:00,5607,Saint-Lambert,43.94,0,1,0,0.454,0.546,0.0,Pas urgent,Demain
2025-10-23 13:00:00,5607,Saint-Lambert,45.1,1,1,1,0.097,0.903,0.0,Demain,Demain
2025-10-23 14:00:00,5607,Saint-Lambert,45.99,1,1,1,0.044,0.956,0.0,Demain,Demain
2025-10-23 15:00:00,5607,Saint-Lambert,46.76,1,1,1,0.035,0.965,0.0,Demain,Demain
2025-10-23 16:00:00,5607,Saint-Lambert,47.75,1,1,1,0.028,0.972,0.0,Demain,Demain
2025-10-23 17:00:00,5607,Saint-Lambert,49.02,1,1,1,0.024,0.976,0.0,Demain,Demain
2025-10-23 18:00:00,5607,Saint-Lambert,50.12,1,1,1,0.027,0.973,0.0,Demain,Demain
2025-10-23 19:00:00,5607,Saint-Lambert,51.25,1,1,1,0.024,0.976,0.0,Demain,Demain
2025-10-23 20:00:00,5607,Saint-Lambert,52.33,1,1,1,0.026,0.974,0.0,Demain,Demain
2025-10-23 21:00:00,5607,Saint-Lambert,53.15,1,1,1,0.02,0.979,0.0,Demain,Demain
2025-10-23 22:00:00,5607,Saint-Lambert,53.61,1,1,1,0.025,0.974,0.0,Demain,Demain
2025-10-23 23:00:00,5607,Saint-Lambert,54.08,1,1,1,0.017,0.983,0.0,Demain,Demain
2025-10-24 00:00:00,5607,Saint-Lambert,54.38,1,1,1,0.016,0.984,0.0,Demain,Demain
2025-10-24 01:00:00,5607,Saint-Lambert,54.64,1,1,1,0.01,0.99,0.0,Demain,Demain
2025-10-24 02:00:00,5607,Saint-Lambert,54.86,1,1,1,0.008,0.992,0.0,Demain,Demain
2025-10-24 03:00:00,5607,Saint-Lambert,55.13,1,1,1,0.009,0.991,0.0,Demain,Demain
2025-10-24 04:00:00,5607,Saint-Lambert,55.39,1,1,1,0.009,0.991,0.0,Demain,Demain
2025-10-24 05:00:00,5607,Saint-Lambert,55.76,1,1,1,0.008,0.992,0.0,Demain,Demain
2025-10-24 06:00:00,5607,Saint-Lambert,56.33,1,1,1,0.009,0.991,0.0,Demain,Demain
2025-10-24 07:00:00,5607,Saint-Lambert,57.04,1,1,1,0.002,0.997,0.0,Demain,Demain
2025-10-24 08:00:00,5607,Saint-Lambert,58.27,1,1,1,0.002,0.997,0.0,Demain,Demain
2025-10-24 09:00:00,5607,Saint-Lambert,59.27,1,1,1,0.002,0.996,0.002,Demain,Demain
2025-10-24 10:00:00,5607,Saint-Lambert,60.35,1,1,1,0.003,0.99,0.007,Demain,Demain
2025-10-24 11:00:00,5607,Saint-Lambert,61.42,1,1,1,0.007,0.947,0.047,Demain,Demain
2025-10-24 12:00:00,5607,Saint-Lambert,62.53,1,2,0,0.009,0.284,0.708,Demain,URGENT
2025-10-24 13:00:00,5607,Saint-Lambert,63.66,2,2,1,0.002,0.01,0.988,URGENT,URGENT
2025-10-24 14:00:00,5607,Saint-Lambert,64.57,2,2,1,0.001,0.003,0.996,URGENT,URGENT
2025-10-24 15:00:00,5607,Saint-Lambert,65.47,2,2,1,0.001,0.001,0.998,URGENT,URGENT
2025-10-24 16:00:00,5607,Saint-Lambert,66.16,2,2,1,0.001,0.001,0.999,URGENT,URGENT
2025-10-24 17:00:00,5607,Saint-Lambert,67.2,2,2,1,0.001,0.0,0.999,URGENT,URGENT
2025-10-24 18:00:00,5607,Saint-Lambert,68.36,2,2,1,0.001,0.0,0.999,URGENT,URGENT
2025-10-24 19:00:00,5607,Saint-Lambert,69.35,2,2,1,0.001,0.0,0.999,URGENT,URGENT
2025-10-24 20:00:00,5607,Saint-Lambert,69.99,2,2,1,0.001,0.0,0.999,URGENT,URGENT
2025-10-24 21:00:00,5607,Saint-Lambert,70.76,2,2,1,0.001,0.0,0.999,URGENT,URGENT
2025-10-24 22:00:00,5607,Saint-Lambert,71.36,2,2,1,0.001,0.0,0.999,URGENT,URGENT
2025-10-24 23:00:00,5607,Saint-Lambert,71.82,2,2,1,0.002,0.0,0.998,URGENT,URGENT
2025-10-25 00:00:00,5607,Saint-Lambert,72.12,2,2,1,0.0,0.0,1.0,URGENT,URGENT
2025-10-25 01:00:00,5607,Saint-Lambert,72.38,2,2,1,0.0,0.0,1.0,URGENT,URGENT
2025-10-25 02:00:00,5607,Saint-Lambert,72.65,2,2,1,0.0,0.0,1.0,URGENT,URGENT
2025-10-25 03:00:00,5607,Saint-Lambert,72.92,2,2,1,0.0,0.0,1.0,URGENT,URGENT
2025-10-25 04:00:00,5607,Saint-Lambert,73.18,2,2,1,0.0,0.0,1.0,URGENT,URGENT
2025-10-25 05:00:00,5607,Saint-Lambert,73.65,2,2,1,0.0,0.0,1.0,URGENT,URGENT
2025-10-25 06:00:00,5607,Saint-Lambert,74.16,2,2,1,0.0,0.0,1.0,URGENT,URGENT
2025-10-25 07:00:00,5607,Saint-Lambert,74.91,2,2,1,0.0,0.0,1.0,URGENT,URGENT
2025-10-25 08:00:00,5607,Saint-Lambert,75.99,2,2,1,0.0,0.0,1.0,URGENT,URGENT
2025-10-25 09:00:00,5607,Saint-Lambert,77.36,2,2,1,0.0,0.0,1.0,URGENT,URGENT
2025-10-25 10:00:00,5607,Saint-Lambert,78.23,2,2,1,0.0,0.0,1.0,URGENT,URGENT
2025-10-25 11:00:00,5607,Saint-Lambert,79.17,2,2,1,0.0,0.0,1.0,URGENT,URGENT
2025-10-26 06:00:00,5607,Saint-Lambert,5.92,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 07:00:00,5607,Saint-Lambert,6.19,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 08:00:00,5607,Saint-Lambert,6.63,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 09:00:00,5607,Saint-Lambert,7.25,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 10:00:00,5607,Saint-Lambert,7.76,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 11:00:00,5607,Saint-Lambert,8.24,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 12:00:00,5607,Saint-Lambert,8.97,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 13:00:00,5607,Saint-Lambert,9.59,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 14:00:00,5607,Saint-Lambert,10.21,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 15:00:00,5607,Saint-Lambert,10.73,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 16:00:00,5607,Saint-Lambert,11.46,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 17:00:00,5607,Saint-Lambert,12.39,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
2025-10-26 18:00:00,5607,Saint-Lambert,13.15,0,0,1,1.0,0.0,0.0,Pas urgent,Pas urgent
