time,bin_id,zone,fill_level_reel,fill_level_predit,erreur_abs
2025-11-06 07:00:00,5373,Saint-Lambert,55.62,55.506184,0.11381637573241932
2025-11-06 08:00:00,5373,Saint-Lambert,56.66,56.622765,0.03723541259765284
2025-11-06 09:00:00,5373,Saint-Lambert,57.59,57.359676,0.23032363891601904
2025-11-06 10:00:00,5373,Saint-Lambert,58.3,58.33773,0.03773040771484659
2025-11-06 11:00:00,5373,Saint-Lambert,59.22,59.152016,0.06798431396484261
2025-11-06 12:00:00,5373,Saint-Lambert,60.14,59.991463,0.14853729248046932
2025-11-06 13:00:00,5373,Saint-Lambert,60.74,60.795315,0.055314788818357385
2025-11-06 14:00:00,5373,Saint-Lambert,61.64,61.890804,0.2508042907714838
2025-11-06 15:00:00,5373,Saint-Lambert,62.37,62.387424,0.017424468994143183
2025-11-06 16:00:00,5373,Saint-Lambert,63.51,63.57222,0.06221984863281449
2025-11-06 17:00:00,5373,Saint-Lambert,64.58,64.50306,0.07694061279296704
2025-11-06 18:00:00,5373,Saint-Lambert,65.51,65.637245,0.12724517822265113
2025-11-06 19:00:00,5373,Saint-Lambert,66.45,66.45866,0.008656311035153408
2025-11-06 20:00:00,5373,Saint-Lambert,67.02,67.017525,0.002475280761714771
2025-11-06 21:00:00,5373,Saint-Lambert,67.48,67.77008,0.290080566406246
2025-11-06 22:00:00,5373,Saint-Lambert,67.8,67.80917,0.009173583984377842
2025-11-06 23:00:00,5373,Saint-Lambert,68.09,68.052986,0.03701385498047216
2025-11-07 00:00:00,5373,Saint-Lambert,68.32,68.44233,0.12232940673828807
2025-11-07 01:00:00,5373,Saint-Lambert,68.61,68.56674,0.04325805664062443
2025-11-07 02:00:00,5373,Saint-Lambert,68.78,68.80908,0.029082031249998863
2025-11-07 03:00:00,5373,Saint-Lambert,69.02,69.127365,0.10736511230469148
2025-11-07 04:00:00,5373,Saint-Lambert,69.41,69.42508,0.01507934570312841
2025-11-07 05:00:00,5373,Saint-Lambert,69.87,69.92381,0.05381286621093295
2025-11-07 07:00:00,5373,Saint-Lambert,6.3,7.093706,0.7937061309814455
2025-11-07 08:00:00,5373,Saint-Lambert,6.72,6.8204923,0.10049226760864283
2025-11-07 09:00:00,5373,Saint-Lambert,7.05,6.9980536,0.05194644927978498
2025-11-07 10:00:00,5373,Saint-Lambert,7.56,7.327944,0.2320561981201168
2025-11-07 11:00:00,5373,Saint-Lambert,8.05,7.664901,0.3850992202758796
2025-11-07 12:00:00,5373,Saint-Lambert,8.56,8.642939,0.08293861389160107
2025-11-07 13:00:00,5373,Saint-Lambert,8.99,9.10542,0.11542011260986307
2025-11-07 14:00:00,5373,Saint-Lambert,9.4,9.595062,0.19506225585937464
2025-11-07 15:00:00,5373,Saint-Lambert,9.95,10.003505,0.05350475311279368
2025-11-07 16:00:00,5373,Saint-Lambert,10.61,10.522979,0.08702121734619084
2025-11-07 17:00:00,5373,Saint-Lambert,11.46,11.3506,0.10939975738525476
2025-11-07 18:00:00,5373,Saint-Lambert,12.24,12.198914,0.04108642578125021
2025-11-07 19:00:00,5373,Saint-Lambert,12.93,13.074481,0.144481010437012
2025-11-07 20:00:00,5373,Saint-Lambert,13.55,13.583404,0.03340358734130788
2025-11-07 21:00:00,5373,Saint-Lambert,13.95,14.140272,0.1902721405029304
2025-11-07 22:00:00,5373,Saint-Lambert,14.24,14.295086,0.05508590698242166
2025-11-07 23:00:00,5373,Saint-Lambert,14.52,14.386874,0.13312580108642535
2025-11-08 00:00:00,5373,Saint-Lambert,14.79,14.684434,0.10556606292724524
2025-11-08 01:00:00,5373,Saint-Lambert,15.05,14.978905,0.07109527587890696
2025-11-08 02:00:00,5373,Saint-Lambert,15.24,15.198927,0.041073074340820526
2025-11-08 03:00:00,5373,Saint-Lambert,15.47,15.447426,0.02257415771484439
2025-11-08 04:00:00,5373,Saint-Lambert,15.83,15.872877,0.042877120971679616
2025-11-08 05:00:00,5373,Saint-Lambert,16.46,16.514784,0.054783859252928835
2025-11-08 06:00:00,5373,Saint-Lambert,17.13,17.335054,0.2050543975830088
2025-11-08 07:00:00,5373,Saint-Lambert,18.2,18.39325,0.1932495117187507
2025-11-08 08:00:00,5373,Saint-Lambert,19.4,19.168606,0.2313941955566392
2025-11-08 09:00:00,5373,Saint-Lambert,20.27,20.29498,0.0249790954589848
2025-11-08 10:00:00,5373,Saint-Lambert,21.0,21.321398,0.3213977813720703
2025-11-08 11:00:00,5373,Saint-Lambert,22.13,22.158978,0.02897750854492287
2025-11-08 12:00:00,5373,Saint-Lambert,22.88,23.093725,0.21372520446777443
2025-11-08 13:00:00,5373,Saint-Lambert,23.67,23.955854,0.285854415893553
2025-11-08 14:00:00,5373,Saint-Lambert,24.48,24.634249,0.1542487335205074
2025-11-08 15:00:00,5373,Saint-Lambert,25.39,25.335365,0.05463470458984432
2025-11-08 16:00:00,5373,Saint-Lambert,26.62,26.452814,0.16718589782714943
2025-11-08 17:00:00,5373,Saint-Lambert,27.78,27.563133,0.2168667602539074
2025-11-08 18:00:00,5373,Saint-Lambert,28.79,28.79531,0.00530906677246179
2025-11-08 19:00:00,5373,Saint-Lambert,29.59,29.798779,0.20877853393554702
2025-11-08 20:00:00,5373,Saint-Lambert,30.54,30.395723,0.14427665710449133
2025-11-08 21:00:00,5373,Saint-Lambert,31.06,30.857594,0.2024064636230456
2025-11-08 22:00:00,5373,Saint-Lambert,31.46,31.647833,0.18783287048339758
2025-11-08 23:00:00,5373,Saint-Lambert,31.74,31.829605,0.08960510253906406
2025-11-09 00:00:00,5373,Saint-Lambert,32.26,32.04508,0.21492172241210739
2025-11-09 02:00:00,5373,Saint-Lambert,32.49,32.14083,0.34916900634765824
2025-11-09 03:00:00,5373,Saint-Lambert,32.72,32.858315,0.1383145141601574
2025-11-09 04:00:00,5373,Saint-Lambert,33.14,33.231087,0.09108673095703068
2025-11-09 05:00:00,5373,Saint-Lambert,33.61,33.60001,0.009990081787108807
2025-11-09 06:00:00,5373,Saint-Lambert,34.32,34.487873,0.16787307739257784
2025-11-09 07:00:00,5373,Saint-Lambert,35.42,35.10385,0.3161486816406267
2025-11-09 08:00:00,5373,Saint-Lambert,36.58,36.388813,0.19118698120117017
2025-11-09 09:00:00,5373,Saint-Lambert,37.6,37.519363,0.08063659667968892
2025-11-09 10:00:00,5373,Saint-Lambert,38.36,38.53649,0.17649139404296932
2025-11-09 11:00:00,5373,Saint-Lambert,39.4,39.33973,0.06027069091796733
2025-11-09 12:00:00,5373,Saint-Lambert,40.38,40.569157,0.18915664672851307
2025-11-09 13:00:00,5373,Saint-Lambert,41.35,41.0376,0.3123985290527358
2025-11-09 14:00:00,5373,Saint-Lambert,42.12,42.013065,0.10693466186523182
2025-11-09 15:00:00,5373,Saint-Lambert,43.02,43.11941,0.09941146850585625
2025-11-09 16:00:00,5373,Saint-Lambert,43.93,44.225994,0.29599411010742216
2025-11-09 17:00:00,5373,Saint-Lambert,45.0,45.231853,0.23185348510742188
2025-11-09 18:00:00,5373,Saint-Lambert,46.32,46.09316,0.22684127807617216
2025-11-09 19:00:00,5373,Saint-Lambert,47.26,46.935745,0.3242547607421855
2025-11-09 20:00:00,5373,Saint-Lambert,48.05,48.033283,0.016716766357419033
2025-11-09 21:00:00,5373,Saint-Lambert,48.54,48.55717,0.017170867919922728
2025-11-09 22:00:00,5373,Saint-Lambert,48.88,48.930332,0.05033218383788807
2025-11-09 23:00:00,5373,Saint-Lambert,49.15,49.0326,0.11739959716796733
2025-11-10 00:00:00,5373,Saint-Lambert,49.37,49.440006,0.07000625610351818
2025-11-10 01:00:00,5373,Saint-Lambert,49.56,49.620605,0.060605468749997726
2025-11-10 02:00:00,5373,Saint-Lambert,49.77,49.739258,0.030742187500003126
2025-11-10 03:00:00,5373,Saint-Lambert,50.03,50.003807,0.026192932128907387
2025-11-10 04:00:00,5373,Saint-Lambert,50.31,50.298676,0.011324462890627274
2025-11-10 05:00:00,5373,Saint-Lambert,50.95,50.850876,0.09912414550781534
2025-11-10 06:00:00,5373,Saint-Lambert,51.63,51.40455,0.2254513549804713
2025-11-10 07:00:00,5373,Saint-Lambert,52.67,52.64275,0.02725021362304858
2025-11-10 08:00:00,5373,Saint-Lambert,53.43,53.55054,0.12054092407226591
2025-11-10 09:00:00,5373,Saint-Lambert,54.32,54.52562,0.20561950683593722
2025-11-10 10:00:00,5373,Saint-Lambert,55.23,55.01618,0.21382186889648125
2025-11-10 11:00:00,5373,Saint-Lambert,56.13,55.75557,0.37443054199219006
2025-11-10 12:00:00,5373,Saint-Lambert,57.14,57.06818,0.07181991577148494
2025-11-10 13:00:00,5373,Saint-Lambert,57.9,57.74236,0.15764083862304545
2025-11-10 14:00:00,5373,Saint-Lambert,58.47,58.62937,0.1593716430664074
2025-11-10 15:00:00,5373,Saint-Lambert,59.37,59.41099,0.04099166870117443
2025-11-10 16:00:00,5373,Saint-Lambert,60.14,59.951656,0.1883436584472662
2025-11-10 17:00:00,5373,Saint-Lambert,61.1,61.24777,0.14776840209960795
2025-11-10 18:00:00,5373,Saint-Lambert,61.89,62.215244,0.32524429321289006
2025-11-10 19:00:00,5373,Saint-Lambert,62.95,62.974518,0.024517822265622158
2025-11-10 20:00:00,5373,Saint-Lambert,63.56,63.270042,0.2899575805664085
2025-11-10 21:00:00,5373,Saint-Lambert,64.1,64.39208,0.29208221435547443
2025-11-10 22:00:00,5373,Saint-Lambert,64.45,64.176,0.2739974975585966
2025-11-10 23:00:00,5373,Saint-Lambert,64.77,64.88387,0.11387298583984773
2025-11-11 00:00:00,5373,Saint-Lambert,65.01,64.931206,0.07879425048828637
2025-11-11 01:00:00,5373,Saint-Lambert,65.16,65.234474,0.07447418212890966
2025-11-11 02:00:00,5373,Saint-Lambert,65.37,65.4573,0.0872982788085892
2025-11-11 03:00:00,5373,Saint-Lambert,65.54,65.52364,0.016356506347662503
2025-11-11 04:00:00,5373,Saint-Lambert,65.92,65.951805,0.031805114746092045
2025-11-11 05:00:00,5373,Saint-Lambert,66.46,66.316536,0.1434640502929625
2025-11-11 07:00:00,5373,Saint-Lambert,8.07,6.2884192,1.7815807533264163
2025-11-11 08:00:00,5373,Saint-Lambert,8.43,8.324713,0.10528724670410128
2025-11-11 09:00:00,5373,Saint-Lambert,8.84,8.943497,0.10349670410156264
2025-11-11 10:00:00,5373,Saint-Lambert,9.18,9.158465,0.021534614562987997
2025-11-11 11:00:00,5373,Saint-Lambert,9.75,9.697927,0.05207252502441406
2025-11-11 12:00:00,5373,Saint-Lambert,10.26,10.045614,0.21438575744628885
2025-11-11 13:00:00,5373,Saint-Lambert,10.73,10.795029,0.06502868652343707
2025-11-11 14:00:00,5373,Saint-Lambert,11.09,11.381733,0.29173294067382827
2025-11-11 15:00:00,5373,Saint-Lambert,11.58,11.79657,0.21656982421874993
2025-11-11 16:00:00,5373,Saint-Lambert,12.26,12.100664,0.15933586120605447
2025-11-11 17:00:00,5373,Saint-Lambert,13.07,12.712,0.3580001068115237
2025-11-11 18:00:00,5373,Saint-Lambert,13.76,13.631138,0.12886215209960916
2025-11-11 19:00:00,5373,Saint-Lambert,14.39,14.468464,0.07846389770507756
2025-11-11 20:00:00,5373,Saint-Lambert,15.01,15.047328,0.03732799530029318
2025-11-11 21:00:00,5373,Saint-Lambert,15.48,15.469933,0.010067443847656676
2025-11-11 22:00:00,5373,Saint-Lambert,15.83,15.8243885,0.0056114959716797586
2025-11-11 23:00:00,5373,Saint-Lambert,16.06,16.149597,0.08959716796875128
2025-11-12 00:00:00,5373,Saint-Lambert,16.33,16.379854,0.04985420227050952
2025-11-12 01:00:00,5373,Saint-Lambert,16.57,16.485008,0.08499176025390653
2025-11-12 02:00:00,5373,Saint-Lambert,16.75,16.719616,0.030384063720703125
2025-11-12 03:00:00,5373,Saint-Lambert,17.01,16.97955,0.030450592041017188
2025-11-12 04:00:00,5373,Saint-Lambert,17.32,17.387928,0.06792800903320284
2025-11-12 05:00:00,5373,Saint-Lambert,17.88,18.01486,0.13486015319824318
2025-11-12 06:00:00,5373,Saint-Lambert,18.57,18.588923,0.01892250061035128
2025-11-12 07:00:00,5373,Saint-Lambert,19.37,19.538595,0.16859519958495994
2025-11-12 08:00:00,5373,Saint-Lambert,20.43,20.594019,0.16401893615722685
2025-11-12 09:00:00,5373,Saint-Lambert,21.3,21.161283,0.13871650695800852
2025-11-12 10:00:00,5373,Saint-Lambert,22.01,22.161821,0.15182136535644375
2025-11-12 11:00:00,5373,Saint-Lambert,22.95,23.17403,0.22403030395507884
2025-11-12 12:00:00,5373,Saint-Lambert,23.77,24.182972,0.41297195434570355
2025-11-12 13:00:00,5373,Saint-Lambert,24.52,24.757774,0.23777435302734418
2025-11-12 14:00:00,5373,Saint-Lambert,25.25,25.56655,0.31654930114746094
2025-11-12 15:00:00,5373,Saint-Lambert,26.14,26.19684,0.056840286254882244
2025-11-12 16:00:00,5373,Saint-Lambert,27.02,26.89145,0.12854911804199176
2025-11-12 17:00:00,5373,Saint-Lambert,27.95,27.941423,0.008576583862303977
2025-11-12 18:00:00,5373,Saint-Lambert,29.17,28.842054,0.327945632934572
2025-11-12 19:00:00,5373,Saint-Lambert,29.95,29.740322,0.20967788696288991
2025-11-12 20:00:00,5373,Saint-Lambert,30.73,30.889547,0.1595473480224605
2025-11-12 21:00:00,5373,Saint-Lambert,31.26,31.251564,0.008435974121095313
2025-11-12 22:00:00,5373,Saint-Lambert,31.56,31.70238,0.1423792266845716
2025-11-12 23:00:00,5373,Saint-Lambert,31.88,31.893236,0.013236160278321307
2025-11-13 00:00:00,5373,Saint-Lambert,32.14,31.931206,0.20879425048828182
2025-11-13 01:00:00,5373,Saint-Lambert,32.35,32.555138,0.20513763427734233
2025-11-13 02:00:00,5373,Saint-Lambert,32.59,32.52025,0.06975158691406591
2025-11-13 03:00:00,5373,Saint-Lambert,32.81,32.70703,0.10296875000000227
2025-11-13 04:00:00,5373,Saint-Lambert,33.08,33.195145,0.1151446533203142
2025-11-13 05:00:00,5373,Saint-Lambert,33.63,33.725773,0.09577285766601307
2025-11-13 06:00:00,5373,Saint-Lambert,34.3,34.29682,0.003178405761715908
2025-11-13 07:00:00,5373,Saint-Lambert,35.18,35.36985,0.18985015869140653
2025-11-13 08:00:00,5373,Saint-Lambert,36.28,36.393562,0.11356231689453011
2025-11-13 09:00:00,5373,Saint-Lambert,37.26,37.12214,0.13786102294921676
2025-11-13 10:00:00,5373,Saint-Lambert,37.98,37.61836,0.36164138793945
2025-11-13 11:00:00,5373,Saint-Lambert,39.0,38.909603,0.09039688110351562
2025-11-13 12:00:00,5373,Saint-Lambert,39.77,40.145073,0.3750729370117156
2025-11-13 13:00:00,5373,Saint-Lambert,40.66,40.58353,0.07646957397460596
2025-11-13 14:00:00,5373,Saint-Lambert,41.35,41.395306,0.045305633544920454
2025-11-13 15:00:00,5373,Saint-Lambert,42.25,42.412052,0.16205215454101562
2025-11-13 16:00:00,5373,Saint-Lambert,43.18,43.37753,0.19752914428710966
2025-11-13 17:00:00,5373,Saint-Lambert,44.15,44.27867,0.12867126464843892
2025-11-13 18:00:00,5373,Saint-Lambert,45.16,45.11354,0.04645935058593409
2025-11-13 19:00:00,5373,Saint-Lambert,45.95,46.07097,0.12096862792968466
2025-11-13 20:00:00,5373,Saint-Lambert,46.62,46.88856,0.26856124877929943
2025-11-13 21:00:00,5373,Saint-Lambert,47.07,47.30783,0.23783081054687472
2025-11-13 22:00:00,5373,Saint-Lambert,47.4,47.66422,0.26421890258789205
2025-11-13 23:00:00,5373,Saint-Lambert,47.67,47.583557,0.0864428710937517
2025-11-14 00:00:00,5373,Saint-Lambert,47.9,47.965294,0.06529388427734517
2025-11-14 01:00:00,5373,Saint-Lambert,48.16,48.109356,0.050644073486324714
2025-11-14 02:00:00,5373,Saint-Lambert,48.34,48.274445,0.06555541992187841
2025-11-14 03:00:00,5373,Saint-Lambert,48.59,48.56735,0.022651519775394036
2025-11-14 04:00:00,5373,Saint-Lambert,48.96,48.948036,0.011963806152344603
2025-11-14 05:00:00,5373,Saint-Lambert,49.43,49.584606,0.15460617065429716
2025-11-14 06:00:00,5373,Saint-Lambert,49.91,50.38523,0.47523101806640966
2025-11-14 07:00:00,5373,Saint-Lambert,51.0,51.002644,0.002643585205078125
2025-11-14 08:00:00,5373,Saint-Lambert,51.85,51.525776,0.3242240905761733
2025-11-14 09:00:00,5373,Saint-Lambert,52.82,52.89478,0.07477920532226534
2025-11-14 10:00:00,5373,Saint-Lambert,53.61,53.362064,0.2479356384277338
2025-11-14 11:00:00,5373,Saint-Lambert,54.68,54.66876,0.01124160766601534
2025-11-14 12:00:00,5373,Saint-Lambert,55.49,55.634247,0.144246826171873
2025-11-14 13:00:00,5373,Saint-Lambert,56.26,56.46876,0.20876144409179886
2025-11-14 14:00:00,5373,Saint-Lambert,57.13,57.064003,0.06599700927734631
2025-11-14 15:00:00,5373,Saint-Lambert,58.04,58.008312,0.03168777465820227
2025-11-14 16:00:00,5373,Saint-Lambert,58.91,58.97666,0.06666168212890966
2025-11-14 17:00:00,5373,Saint-Lambert,59.71,59.811905,0.10190490722656165
2025-11-14 18:00:00,5373,Saint-Lambert,60.59,60.71329,0.12329116821288721
2025-11-14 19:00:00,5373,Saint-Lambert,61.43,61.559933,0.12993270874023466
2025-11-14 20:00:00,5373,Saint-Lambert,62.18,62.002243,0.17775695800781222
2025-11-14 21:00:00,5373,Saint-Lambert,62.8,62.8445,0.04450149536133097
2025-11-14 22:00:00,5373,Saint-Lambert,63.2,63.147594,0.05240554809570597
2025-11-14 23:00:00,5373,Saint-Lambert,63.49,63.547676,0.05767608642577926
2025-11-15 00:00:00,5373,Saint-Lambert,63.73,63.699486,0.030514221191403124
2025-11-15 01:00:00,5373,Saint-Lambert,63.91,63.82472,0.08528152465819971
2025-11-15 02:00:00,5373,Saint-Lambert,64.11,64.08184,0.02815948486328068
2025-11-15 03:00:00,5373,Saint-Lambert,64.68,64.64003,0.03997009277344432
2025-11-15 05:00:00,5373,Saint-Lambert,65.25,65.34533,0.09532928466796875
2025-11-15 06:00:00,5373,Saint-Lambert,66.09,66.17124,0.08124176025390284
2025-11-15 07:00:00,5373,Saint-Lambert,67.02,67.059814,0.03981445312500398
2025-11-15 08:00:00,5373,Saint-Lambert,67.96,68.35644,0.396437683105475
2025-11-15 09:00:00,5373,Saint-Lambert,68.75,68.80515,0.05515289306640625
2025-11-15 10:00:00,5373,Saint-Lambert,69.52,69.567406,0.04740570068359773
2025-11-15 11:00:00,5373,Saint-Lambert,70.05,70.586624,0.5366241455078153
2025-11-15 12:00:00,5373,Saint-Lambert,70.95,71.5396,0.5895965576171847
2025-11-15 13:00:00,5373,Saint-Lambert,71.86,71.08548,0.7745202636718744
2025-11-15 14:00:00,5373,Saint-Lambert,72.63,72.45669,0.1733120727539017
2025-11-15 15:00:00,5373,Saint-Lambert,73.45,73.77369,0.3236892700195284
2025-11-15 16:00:00,5373,Saint-Lambert,74.36,74.7404,0.38040222167968807
2025-11-15 17:00:00,5373,Saint-Lambert,75.35,75.3378,0.012200927734369316
2025-11-15 18:00:00,5373,Saint-Lambert,76.47,76.15932,0.31068298339843636
2025-11-15 19:00:00,5373,Saint-Lambert,77.29,77.08781,0.20219329833985
2025-11-15 20:00:00,5373,Saint-Lambert,78.02,77.8919,0.12810089111327727
2025-11-15 21:00:00,5373,Saint-Lambert,78.54,78.572205,0.03220458984374375
2025-11-15 22:00:00,5373,Saint-Lambert,78.9,78.91137,0.011369323730463066
2025-11-15 23:00:00,5373,Saint-Lambert,79.2,79.18716,0.012843322753909092
2025-11-16 00:00:00,5373,Saint-Lambert,79.41,79.26383,0.14616790771484034
2025-11-16 01:00:00,5373,Saint-Lambert,79.66,79.41632,0.2436791992187466
2025-11-16 02:00:00,5373,Saint-Lambert,79.81,80.0344,0.22440093994140398
2025-11-16 03:00:00,5373,Saint-Lambert,79.99,80.12677,0.13677001953125512
2025-11-16 04:00:00,5373,Saint-Lambert,80.31,80.218185,0.09181457519531477
2025-11-16 05:00:00,5373,Saint-Lambert,80.82,81.06528,0.24527709960938182
2025-11-16 06:00:00,5373,Saint-Lambert,81.59,80.65688,0.9331167602539097
2025-11-16 07:00:00,5373,Saint-Lambert,82.75,82.11744,0.6325607299804688
2025-11-16 08:00:00,5373,Saint-Lambert,84.18,83.442726,0.7372738647461006
2025-11-16 09:00:00,5373,Saint-Lambert,85.12,84.87886,0.24113952636719205
2025-11-16 10:00:00,5373,Saint-Lambert,85.87,86.47493,0.604929809570308
2025-11-16 11:00:00,5373,Saint-Lambert,86.99,87.23757,0.24757171630859887
2025-11-16 12:00:00,5373,Saint-Lambert,87.86,87.894516,0.03451599121093807
2025-11-16 13:00:00,5373,Saint-Lambert,88.76,88.77332,0.013323059082026134
2025-11-16 14:00:00,5373,Saint-Lambert,89.49,89.24034,0.24965881347655738
2025-11-16 15:00:00,5373,Saint-Lambert,90.37,90.45805,0.08805358886718295
2025-11-16 16:00:00,5373,Saint-Lambert,91.3,91.40288,0.10287780761719034
2025-11-16 17:00:00,5373,Saint-Lambert,92.48,92.45843,0.02157257080078523
2025-11-16 19:00:00,5373,Saint-Lambert,9.47,7.0649695,2.4050304603576667
2025-11-16 20:00:00,5373,Saint-Lambert,9.78,9.798258,0.018257827758789702
2025-11-16 21:00:00,5373,Saint-Lambert,9.96,10.103544,0.14354423522949133
2025-11-16 22:00:00,5373,Saint-Lambert,10.12,10.112012,0.007988090515135937
2025-11-16 23:00:00,5373,Saint-Lambert,10.27,10.271367,0.0013670730590824576
2025-11-17 00:00:00,5373,Saint-Lambert,10.4,10.33878,0.061219596862793324
2025-11-17 01:00:00,5373,Saint-Lambert,10.51,10.524103,0.014103164672851776
2025-11-17 02:00:00,5373,Saint-Lambert,10.61,10.579066,0.030933723449706463
2025-11-17 03:00:00,5373,Saint-Lambert,10.76,10.813637,0.05363677978515646
2025-11-17 04:00:00,5373,Saint-Lambert,10.99,11.055998,0.06599784851074197
2025-11-17 05:00:00,5373,Saint-Lambert,11.31,11.448386,0.13838619232177685
2025-11-17 06:00:00,5373,Saint-Lambert,11.9,11.9626465,0.06264648437499964
2025-11-17 07:00:00,5373,Saint-Lambert,12.66,12.490028,0.1699716186523439
2025-11-17 08:00:00,5373,Saint-Lambert,13.37,13.506914,0.1369141387939461
2025-11-17 09:00:00,5373,Saint-Lambert,14.14,14.359558,0.21955810546874943
2025-11-17 10:00:00,5373,Saint-Lambert,14.76,14.896414,0.13641380310058615
2025-11-17 11:00:00,5373,Saint-Lambert,15.69,15.809772,0.11977153778076222
2025-11-17 12:00:00,5373,Saint-Lambert,16.44,16.359926,0.08007377624511847
2025-11-17 13:00:00,5373,Saint-Lambert,17.27,17.583181,0.31318138122558636
2025-11-17 14:00:00,5373,Saint-Lambert,18.07,18.098293,0.02829330444335909
2025-11-17 15:00:00,5373,Saint-Lambert,19.05,19.028917,0.021082687377930398
2025-11-17 16:00:00,5373,Saint-Lambert,19.94,19.924692,0.015307846069337216
2025-11-17 17:00:00,5373,Saint-Lambert,20.87,21.149807,0.2798069763183584
2025-11-17 18:00:00,5373,Saint-Lambert,21.72,21.87291,0.15290954589843864
2025-11-17 19:00:00,5373,Saint-Lambert,22.55,22.651463,0.10146255493163991
2025-11-17 20:00:00,5373,Saint-Lambert,23.3,23.22064,0.07935981750488352
2025-11-17 21:00:00,5373,Saint-Lambert,23.78,23.837719,0.05771896362304574
2025-11-17 22:00:00,5373,Saint-Lambert,24.17,24.11862,0.05138008117675952
2025-11-17 23:00:00,5373,Saint-Lambert,24.48,24.518867,0.038867492675780824
2025-11-18 00:00:00,5373,Saint-Lambert,24.71,24.748789,0.03878883361816321
2025-11-18 01:00:00,5373,Saint-Lambert,24.92,24.894722,0.025278015136720455
2025-11-18 02:00:00,5373,Saint-Lambert,25.11,25.14152,0.03151954650878963
2025-11-18 03:00:00,5373,Saint-Lambert,25.28,25.316614,0.036614151000975426
2025-11-18 04:00:00,5373,Saint-Lambert,25.62,25.680984,0.060984497070311505
2025-11-18 05:00:00,5373,Saint-Lambert,26.09,26.161573,0.07157341003417983
2025-11-18 06:00:00,5373,Saint-Lambert,26.78,26.767134,0.01286628723144645
2025-11-18 07:00:00,5373,Saint-Lambert,27.86,27.435486,0.42451416015624943
2025-11-18 08:00:00,5373,Saint-Lambert,28.94,28.4967,0.4432997131347669
2025-11-18 09:00:00,5373,Saint-Lambert,29.9,29.578783,0.32121696472167827
2025-11-18 10:00:00,5373,Saint-Lambert,30.62,30.526543,0.09345733642578224
2025-11-18 11:00:00,5373,Saint-Lambert,31.54,31.682728,0.14272781372070398
2025-11-18 12:00:00,5373,Saint-Lambert,32.4,32.268684,0.13131561279296733
2025-11-18 13:00:00,5373,Saint-Lambert,33.13,33.085632,0.04436767578125256
2025-11-18 14:00:00,5373,Saint-Lambert,33.84,33.783115,0.056884613037112786
2025-11-18 15:00:00,5373,Saint-Lambert,34.75,34.70429,0.045711517333984375
2025-11-18 16:00:00,5373,Saint-Lambert,35.68,35.61591,0.06409042358398409
2025-11-18 17:00:00,5373,Saint-Lambert,36.8,36.644062,0.15593795776366903
2025-11-18 18:00:00,5373,Saint-Lambert,37.83,37.74577,0.08423049926757642
2025-11-18 19:00:00,5373,Saint-Lambert,38.6,38.796013,0.19601287841796733
2025-11-18 20:00:00,5373,Saint-Lambert,39.37,39.375805,0.005804901123049433
2025-11-18 21:00:00,5373,Saint-Lambert,39.87,39.746113,0.12388717651366932
2025-11-18 22:00:00,5373,Saint-Lambert,40.17,40.00862,0.1613787841796892
2025-11-18 23:00:00,5373,Saint-Lambert,40.41,40.465748,0.055747833251956536
2025-11-19 00:00:00,5373,Saint-Lambert,40.62,40.603916,0.016083831787106817
2025-11-19 01:00:00,5373,Saint-Lambert,40.89,40.887833,0.0021673583984380684
2025-11-19 02:00:00,5373,Saint-Lambert,41.05,41.187515,0.13751525878906534
2025-11-19 03:00:00,5373,Saint-Lambert,41.27,41.22972,0.040278930664065626
2025-11-19 04:00:00,5373,Saint-Lambert,41.62,41.590557,0.029442901611325567
2025-11-19 05:00:00,5373,Saint-Lambert,42.23,42.181343,0.048656921386715624
2025-11-19 06:00:00,5373,Saint-Lambert,42.8,42.842003,0.04200286865234659
2025-11-19 07:00:00,5373,Saint-Lambert,43.75,43.85076,0.10076141357421875
2025-11-19 08:00:00,5373,Saint-Lambert,44.76,44.372585,0.38741470336913864
2025-11-19 09:00:00,5373,Saint-Lambert,45.54,45.302258,0.23774246215820227
2025-11-19 10:00:00,5373,Saint-Lambert,46.35,46.36383,0.013830566406248579
2025-11-19 11:00:00,5373,Saint-Lambert,47.37,47.396465,0.026465301513674433
2025-11-19 12:00:00,5373,Saint-Lambert,48.02,48.386314,0.3663143920898406
2025-11-19 13:00:00,5373,Saint-Lambert,48.93,48.972458,0.042457885742187784
2025-11-19 14:00:00,5373,Saint-Lambert,49.78,49.49977,0.28022888183593864
2025-11-19 15:00:00,5373,Saint-Lambert,50.45,50.70118,0.2511795043945284
2025-11-19 16:00:00,5373,Saint-Lambert,51.41,51.60683,0.19683059692383154
2025-11-19 17:00:00,5373,Saint-Lambert,52.34,52.50059,0.16059127807616846
2025-11-19 18:00:00,5373,Saint-Lambert,53.25,53.51056,0.26055908203125
2025-11-19 19:00:00,5373,Saint-Lambert,54.18,54.02861,0.15138977050781222
2025-11-19 20:00:00,5373,Saint-Lambert,55.05,54.63719,0.41280822753905966
2025-11-19 21:00:00,5373,Saint-Lambert,55.52,55.374496,0.14550354003906563
2025-11-19 22:00:00,5373,Saint-Lambert,55.86,55.998,0.13800109863281307
2025-11-19 23:00:00,5373,Saint-Lambert,56.22,56.13847,0.08153030395507699
