bin_id,timestamp,fill_level,weight_kg,battery_level,status,rssi
12,2026-01-11 07:00:00,97,11.64,89.9,FULL,-66
12,2026-01-11 08:00:00,97,11.64,89.87,FULL,-64
12,2026-01-11 09:00:00,98,11.76,89.84,FULL,-82
12,2026-01-11 10:00:00,99,11.88,89.81,FULL,-70
12,2026-01-11 11:00:00,100,12.0,89.76,FULL,-74
12,2026-01-11 12:00:00,34,4.08,89.73,OK,-66
12,2026-01-11 13:00:00,36,4.32,89.7,OK,-67
12,2026-01-11 14:00:00,41,4.92,89.67,OK,-78
12,2026-01-11 15:00:00,46,5.52,89.62,OK,-77
12,2026-01-11 16:00:00,47,5.64,89.58,OK,-61
12,2026-01-11 17:00:00,47,5.64,89.55,OK,-64
12,2026-01-11 18:00:00,49,5.88,89.52,OK,-64
12,2026-01-11 19:00:00,50,6.0,89.51,OK,-68
12,2026-01-11 20:00:00,54,6.48,89.47,OK,-81
12,2026-01-11 21:00:00,57,6.84,89.46,OK,-85
12,2026-01-11 22:00:00,59,7.08,89.41,OK,-78
12,2026-01-11 23:00:00,60,7.2,89.4,OK,-57
12,2026-01-12 00:00:00,60,7.2,89.35,OK,-66
12,2026-01-12 01:00:00,61,7.32,89.34,OK,-58
12,2026-01-12 02:00:00,62,7.44,89.31,OK,-79
12,2026-01-12 03:00:00,64,7.68,89.27,OK,-71
12,2026-01-12 04:00:00,65,7.8,89.24,OK,-60
12,2026-01-12 05:00:00,68,8.16,89.23,OK,-60
12,2026-01-12 06:00:00,69,8.28,89.18,OK,-64
12,2026-01-12 07:00:00,72,8.64,89.15,OK,-80
12,2026-01-12 08:00:00,74,8.88,89.14,OK,-81
12,2026-01-12 09:00:00,75,9.0,89.11,OK,-81
12,2026-01-12 10:00:00,76,9.12,89.09,OK,-79
12,2026-01-12 11:00:00,79,9.48,89.06,OK,-74
12,2026-01-12 12:00:00,84,10.08,89.01,WARNING,-60
12,2026-01-12 13:00:00,86,10.32,88.98,WARNING,-71
12,2026-01-12 14:00:00,88,10.56,88.96,WARNING,-67
12,2026-01-12 15:00:00,92,11.04,88.94,WARNING,-73
12,2026-01-12 16:00:00,94,11.28,88.91,WARNING,-64
12,2026-01-12 17:00:00,97,11.64,88.87,FULL,-74
12,2026-01-12 18:00:00,100,12.0,88.84,FULL,-61
12,2026-01-12 19:00:00,24,2.88,88.83,OK,-70
12,2026-01-12 20:00:00,26,3.12,88.79,OK,-68
12,2026-01-12 21:00:00,30,3.6,88.76,OK,-74
12,2026-01-12 22:00:00,32,3.84,88.74,OK,-77
12,2026-01-12 23:00:00,34,4.08,88.73,OK,-60
12,2026-01-13 00:00:00,35,4.2,88.69,OK,-81
12,2026-01-13 01:00:00,38,4.56,88.65,OK,-76
12,2026-01-13 02:00:00,41,4.92,88.64,OK,-81
12,2026-01-13 03:00:00,41,4.92,88.59,OK,-81
12,2026-01-13 04:00:00,43,5.16,88.56,OK,-69
12,2026-01-13 05:00:00,43,5.16,88.55,OK,-56
12,2026-01-13 06:00:00,43,5.16,88.51,OK,-71
12,2026-01-13 07:00:00,44,5.28,88.47,OK,-61
12,2026-01-13 08:00:00,47,5.64,88.45,OK,-61
12,2026-01-13 09:00:00,49,5.88,88.43,OK,-67
12,2026-01-13 10:00:00,50,6.0,88.39,OK,-79
12,2026-01-13 11:00:00,52,6.24,88.36,OK,-78
12,2026-01-13 12:00:00,56,6.72,88.31,OK,-82
12,2026-01-13 13:00:00,59,7.08,88.27,OK,-84
12,2026-01-13 14:00:00,64,7.68,88.23,OK,-62
12,2026-01-13 15:00:00,67,8.04,88.19,OK,-61
12,2026-01-13 16:00:00,69,8.28,88.18,OK,-68
12,2026-01-13 17:00:00,72,8.64,88.14,OK,-77
12,2026-01-13 18:00:00,74,8.88,88.1,OK,-55
12,2026-01-13 19:00:00,78,9.36,88.05,OK,-84
12,2026-01-13 20:00:00,82,9.84,88.02,WARNING,-61
12,2026-01-13 21:00:00,84,10.08,87.98,WARNING,-65
12,2026-01-13 22:00:00,87,10.44,87.95,WARNING,-76
12,2026-01-13 23:00:00,88,10.56,87.94,WARNING,-66
12,2026-01-14 00:00:00,88,10.56,87.92,WARNING,-68
12,2026-01-14 01:00:00,91,10.92,87.89,WARNING,-79
12,2026-01-14 02:00:00,91,10.92,87.87,WARNING,-59
12,2026-01-14 03:00:00,93,11.16,87.82,WARNING,-65
12,2026-01-14 04:00:00,93,11.16,87.79,WARNING,-69
12,2026-01-14 05:00:00,96,11.52,87.74,FULL,-55
12,2026-01-14 06:00:00,96,11.52,87.72,FULL,-79
12,2026-01-14 07:00:00,99,11.88,87.68,FULL,-83
12,2026-01-14 08:00:00,100,12.0,87.64,FULL,-77
12,2026-01-14 09:00:00,15,1.8,87.59,OK,-55
12,2026-01-14 10:00:00,15,1.8,87.55,OK,-72
12,2026-01-14 11:00:00,19,2.28,87.54,OK,-81
12,2026-01-14 12:00:00,23,2.76,87.51,OK,-68
12,2026-01-14 13:00:00,27,3.24,87.48,OK,-74
12,2026-01-14 14:00:00,32,3.84,87.47,OK,-63
12,2026-01-14 15:00:00,34,4.08,87.45,OK,-77
12,2026-01-14 16:00:00,35,4.2,87.44,OK,-55
12,2026-01-14 17:00:00,36,4.32,87.41,OK,-80
12,2026-01-14 18:00:00,40,4.8,87.39,OK,-58
12,2026-01-14 19:00:00,42,5.04,87.35,OK,-68
12,2026-01-14 20:00:00,44,5.28,87.34,OK,-55
12,2026-01-14 21:00:00,48,5.76,87.3,OK,-77
12,2026-01-14 22:00:00,50,6.0,87.26,OK,-75
12,2026-01-14 23:00:00,52,6.24,87.24,OK,-55
12,2026-01-15 00:00:00,52,6.24,87.2,OK,-59
12,2026-01-15 01:00:00,53,6.36,87.17,OK,-58
12,2026-01-15 02:00:00,53,6.36,87.15,OK,-65
12,2026-01-15 03:00:00,54,6.48,87.14,OK,-83
12,2026-01-15 04:00:00,56,6.72,87.1,OK,-58
12,2026-01-15 05:00:00,58,6.96,87.07,OK,-80
12,2026-01-15 06:00:00,61,7.32,87.03,OK,-82
12,2026-01-15 07:00:00,62,7.44,86.99,OK,-75
12,2026-01-15 08:00:00,65,7.8,86.95,OK,-78
12,2026-01-15 09:00:00,65,7.8,86.91,OK,-65
12,2026-01-15 10:00:00,65,7.8,86.87,OK,-83
12,2026-01-15 11:00:00,69,8.28,86.84,OK,-66
12,2026-01-15 12:00:00,74,8.88,86.83,OK,-68
12,2026-01-15 13:00:00,78,9.36,86.81,OK,-79
12,2026-01-15 14:00:00,81,9.72,86.77,WARNING,-84
12,2026-01-15 15:00:00,83,9.96,86.73,WARNING,-72
12,2026-01-15 16:00:00,83,9.96,86.68,WARNING,-71
12,2026-01-15 17:00:00,85,10.2,86.66,WARNING,-72
12,2026-01-15 18:00:00,88,10.56,86.64,WARNING,-72
12,2026-01-15 19:00:00,91,10.92,86.62,WARNING,-81
12,2026-01-15 20:00:00,94,11.28,86.6,WARNING,-66
12,2026-01-15 21:00:00,95,11.4,86.59,FULL,-78
12,2026-01-15 22:00:00,95,11.4,86.57,FULL,-77
12,2026-01-15 23:00:00,97,11.64,86.55,FULL,-75
12,2026-01-16 00:00:00,97,11.64,86.51,FULL,-76
12,2026-01-16 01:00:00,100,12.0,86.46,FULL,-77
12,2026-01-16 02:00:00,24,2.88,86.42,OK,-63
12,2026-01-16 03:00:00,27,3.24,86.39,OK,-85
12,2026-01-16 04:00:00,27,3.24,86.35,OK,-64
12,2026-01-16 05:00:00,28,3.36,86.3,OK,-59
12,2026-01-16 06:00:00,28,3.36,86.26,OK,-81
12,2026-01-16 07:00:00,30,3.6,86.22,OK,-57
12,2026-01-16 08:00:00,32,3.84,86.21,OK,-80
12,2026-01-16 09:00:00,35,4.2,86.16,OK,-64
12,2026-01-16 10:00:00,35,4.2,86.14,OK,-60
12,2026-01-16 11:00:00,38,4.56,86.11,OK,-85
12,2026-01-16 12:00:00,44,5.28,86.1,OK,-69
12,2026-01-16 13:00:00,48,5.76,86.08,OK,-77
12,2026-01-16 14:00:00,54,6.48,86.04,OK,-63
12,2026-01-16 15:00:00,56,6.72,86.02,OK,-59
12,2026-01-16 16:00:00,58,6.96,86.0,OK,-72
12,2026-01-16 17:00:00,58,6.96,85.97,OK,-62
12,2026-01-16 18:00:00,61,7.32,85.96,OK,-72
12,2026-01-16 19:00:00,62,7.44,85.94,OK,-66
12,2026-01-16 20:00:00,64,7.68,85.91,OK,-84
12,2026-01-16 21:00:00,69,8.28,85.89,OK,-64
12,2026-01-16 22:00:00,71,8.52,85.87,OK,-82
12,2026-01-16 23:00:00,73,8.76,85.84,OK,-77
12,2026-01-17 00:00:00,75,9.0,85.79,OK,-72
12,2026-01-17 01:00:00,76,9.12,85.74,OK,-82
12,2026-01-17 02:00:00,78,9.36,85.73,OK,-67
12,2026-01-17 03:00:00,80,9.6,85.71,WARNING,-83
12,2026-01-17 04:00:00,83,9.96,85.69,WARNING,-73
12,2026-01-17 05:00:00,86,10.32,85.65,WARNING,-74
12,2026-01-17 06:00:00,88,10.56,85.63,WARNING,-59
12,2026-01-17 07:00:00,88,10.56,85.58,WARNING,-63
12,2026-01-17 08:00:00,91,10.92,85.53,WARNING,-85
12,2026-01-17 09:00:00,93,11.16,85.48,WARNING,-63
12,2026-01-17 10:00:00,95,11.4,85.44,FULL,-83
12,2026-01-17 11:00:00,99,11.88,85.43,FULL,-85
12,2026-01-17 12:00:00,100,12.0,85.4,FULL,-84
12,2026-01-17 13:00:00,22,2.64,85.37,OK,-65
12,2026-01-17 14:00:00,24,2.88,85.35,OK,-76
12,2026-01-17 15:00:00,27,3.24,85.31,OK,-64
12,2026-01-17 16:00:00,28,3.36,85.26,OK,-78
12,2026-01-17 17:00:00,31,3.72,85.23,OK,-60
12,2026-01-17 18:00:00,34,4.08,85.2,OK,-57
12,2026-01-17 19:00:00,38,4.56,85.15,OK,-77
12,2026-01-17 20:00:00,41,4.92,85.1,OK,-67
12,2026-01-17 21:00:00,43,5.16,85.07,OK,-66
12,2026-01-17 22:00:00,46,5.52,85.05,OK,-55
12,2026-01-17 23:00:00,48,5.76,85.0,OK,-72
12,2026-01-18 00:00:00,51,6.12,84.98,OK,-57
12,2026-01-18 01:00:00,54,6.48,84.95,OK,-73
12,2026-01-18 02:00:00,55,6.6,84.91,OK,-77
12,2026-01-18 03:00:00,56,6.72,84.88,OK,-57
12,2026-01-18 04:00:00,59,7.08,84.84,OK,-84
12,2026-01-18 05:00:00,59,7.08,84.82,OK,-73
12,2026-01-18 06:00:00,59,7.08,84.78,OK,-56
12,2026-01-18 07:00:00,62,7.44,84.74,OK,-71
12,2026-01-18 08:00:00,64,7.68,84.7,OK,-69
12,2026-01-18 09:00:00,66,7.92,84.69,OK,-76
12,2026-01-18 10:00:00,67,8.04,84.67,OK,-69
12,2026-01-18 11:00:00,69,8.28,84.64,OK,-64
12,2026-01-18 12:00:00,73,8.76,84.63,OK,-72
12,2026-01-18 13:00:00,77,9.24,84.61,OK,-66
12,2026-01-18 14:00:00,80,9.6,84.57,WARNING,-81
12,2026-01-18 15:00:00,83,9.96,84.53,WARNING,-79
12,2026-01-18 16:00:00,86,10.32,84.49,WARNING,-62
12,2026-01-18 17:00:00,86,10.32,84.45,WARNING,-57
12,2026-01-18 18:00:00,89,10.68,84.44,WARNING,-57
12,2026-01-18 19:00:00,93,11.16,84.42,WARNING,-83
12,2026-01-18 20:00:00,97,11.64,84.41,FULL,-83
12,2026-01-18 21:00:00,100,12.0,84.37,FULL,-66
12,2026-01-18 22:00:00,13,1.56,84.33,OK,-81
12,2026-01-18 23:00:00,13,1.56,84.29,OK,-59
12,2026-01-19 00:00:00,14,1.68,84.28,OK,-80
12,2026-01-19 01:00:00,16,1.92,84.24,OK,-70
12,2026-01-19 02:00:00,17,2.04,84.22,OK,-73
12,2026-01-19 03:00:00,17,2.04,84.18,OK,-59
12,2026-01-19 04:00:00,19,2.28,84.17,OK,-60
12,2026-01-19 05:00:00,19,2.28,84.13,OK,-85
12,2026-01-19 06:00:00,19,2.28,84.1,OK,-55
12,2026-01-19 07:00:00,19,2.28,84.05,OK,-83
12,2026-01-19 08:00:00,22,2.64,84.02,OK,-74
12,2026-01-19 09:00:00,22,2.64,83.98,OK,-85
12,2026-01-19 10:00:00,22,2.64,83.96,OK,-59
12,2026-01-19 11:00:00,25,3.0,83.93,OK,-57
12,2026-01-19 12:00:00,30,3.6,83.9,OK,-63
12,2026-01-19 13:00:00,34,4.08,83.87,OK,-77
12,2026-01-19 14:00:00,36,4.32,83.82,OK,-76
12,2026-01-19 15:00:00,41,4.92,83.8,OK,-59
12,2026-01-19 16:00:00,41,4.92,83.78,OK,-64
12,2026-01-19 17:00:00,43,5.16,83.75,OK,-75
12,2026-01-19 18:00:00,45,5.4,83.72,OK,-83
12,2026-01-19 19:00:00,50,6.0,83.7,OK,-75
12,2026-01-19 20:00:00,51,6.12,83.68,OK,-82
12,2026-01-19 21:00:00,56,6.72,83.65,OK,-59
12,2026-01-19 22:00:00,58,6.96,83.64,OK,-60
12,2026-01-19 23:00:00,59,7.08,83.63,OK,-70
12,2026-01-20 00:00:00,61,7.32,83.58,OK,-85
12,2026-01-20 01:00:00,63,7.56,83.53,OK,-78
12,2026-01-20 02:00:00,66,7.92,83.49,OK,-75
12,2026-01-20 03:00:00,67,8.04,83.46,OK,-71
12,2026-01-20 04:00:00,67,8.04,83.44,OK,-76
12,2026-01-20 05:00:00,68,8.16,83.42,OK,-76
12,2026-01-20 06:00:00,69,8.28,83.4,OK,-74
12,2026-01-20 07:00:00,71,8.52,83.38,OK,-66
12,2026-01-20 08:00:00,72,8.64,83.35,OK,-60
12,2026-01-20 09:00:00,72,8.64,83.32,OK,-57
12,2026-01-20 10:00:00,74,8.88,83.3,OK,-65
12,2026-01-20 11:00:00,79,9.48,83.26,OK,-70
12,2026-01-20 12:00:00,84,10.08,83.24,WARNING,-67
12,2026-01-20 13:00:00,85,10.2,83.23,WARNING,-69
12,2026-01-20 14:00:00,87,10.44,83.2,WARNING,-85
12,2026-01-20 15:00:00,90,10.8,83.17,WARNING,-78
12,2026-01-20 16:00:00,93,11.16,83.14,WARNING,-58
12,2026-01-20 17:00:00,95,11.4,83.1,FULL,-73
12,2026-01-20 18:00:00,98,11.76,83.09,FULL,-55
12,2026-01-20 19:00:00,100,12.0,83.04,FULL,-76
12,2026-01-20 20:00:00,18,2.16,82.99,OK,-63
12,2026-01-20 21:00:00,21,2.52,82.97,OK,-66
12,2026-01-20 22:00:00,23,2.76,82.92,OK,-58
12,2026-01-20 23:00:00,24,2.88,82.88,OK,-83
12,2026-01-21 00:00:00,26,3.12,82.83,OK,-59
12,2026-01-21 01:00:00,29,3.48,82.79,OK,-85
12,2026-01-21 02:00:00,31,3.72,82.74,OK,-81
12,2026-01-21 03:00:00,31,3.72,82.73,OK,-80
12,2026-01-21 04:00:00,31,3.72,82.69,OK,-55
12,2026-01-21 05:00:00,33,3.96,82.67,OK,-78
12,2026-01-21 06:00:00,34,4.08,82.64,OK,-82
12,2026-01-21 07:00:00,37,4.44,82.61,OK,-83
12,2026-01-21 08:00:00,39,4.68,82.58,OK,-75
12,2026-01-21 09:00:00,42,5.04,82.55,OK,-68
12,2026-01-21 10:00:00,45,5.4,82.51,OK,-75
12,2026-01-21 11:00:00,46,5.52,82.47,OK,-66
12,2026-01-21 12:00:00,51,6.12,82.44,OK,-55
12,2026-01-21 13:00:00,54,6.48,82.41,OK,-76
12,2026-01-21 14:00:00,58,6.96,82.37,OK,-64
12,2026-01-21 15:00:00,62,7.44,82.36,OK,-80
12,2026-01-21 16:00:00,63,7.56,82.34,OK,-61
12,2026-01-21 17:00:00,63,7.56,82.3,OK,-60
12,2026-01-21 18:00:00,65,7.8,82.26,OK,-75
12,2026-01-21 19:00:00,67,8.04,82.24,OK,-63
12,2026-01-21 20:00:00,71,8.52,82.21,OK,-73
12,2026-01-21 21:00:00,72,8.64,82.17,OK,-82
12,2026-01-21 22:00:00,73,8.76,82.14,OK,-55
12,2026-01-21 23:00:00,75,9.0,82.11,OK,-71
12,2026-01-22 00:00:00,76,9.12,82.09,OK,-58
12,2026-01-22 01:00:00,79,9.48,82.08,OK,-80
12,2026-01-22 02:00:00,80,9.6,82.05,WARNING,-55
12,2026-01-22 03:00:00,81,9.72,82.01,WARNING,-72
12,2026-01-22 04:00:00,82,9.84,81.97,WARNING,-66
12,2026-01-22 05:00:00,85,10.2,81.95,WARNING,-59
12,2026-01-22 06:00:00,85,10.2,81.93,WARNING,-81
12,2026-01-22 07:00:00,85,10.2,81.92,WARNING,-76
12,2026-01-22 08:00:00,85,10.2,81.87,WARNING,-83
12,2026-01-22 09:00:00,86,10.32,81.84,WARNING,-60
12,2026-01-22 10:00:00,87,10.44,81.81,WARNING,-60
12,2026-01-22 11:00:00,92,11.04,81.8,WARNING,-76
12,2026-01-22 12:00:00,95,11.4,81.77,FULL,-77
12,2026-01-22 13:00:00,100,12.0,81.76,FULL,-67
12,2026-01-22 14:00:00,18,2.16,81.71,OK,-83
12,2026-01-22 15:00:00,23,2.76,81.68,OK,-70
12,2026-01-22 16:00:00,25,3.0,81.64,OK,-85
12,2026-01-22 17:00:00,27,3.24,81.6,OK,-61
12,2026-01-22 18:00:00,31,3.72,81.59,OK,-76
12,2026-01-22 19:00:00,35,4.2,81.56,OK,-66
12,2026-01-22 20:00:00,40,4.8,81.54,OK,-78
12,2026-01-22 21:00:00,41,4.92,81.52,OK,-80
12,2026-01-22 22:00:00,43,5.16,81.48,OK,-80
12,2026-01-22 23:00:00,44,5.28,81.43,OK,-60
12,2026-01-23 00:00:00,47,5.64,81.39,OK,-67
12,2026-01-23 01:00:00,47,5.64,81.35,OK,-83
12,2026-01-23 02:00:00,49,5.88,81.3,OK,-68
12,2026-01-23 03:00:00,52,6.24,81.29,OK,-59
12,2026-01-23 04:00:00,54,6.48,81.26,OK,-63
12,2026-01-23 05:00:00,54,6.48,81.24,OK,-75
12,2026-01-23 06:00:00,57,6.84,81.22,OK,-63
12,2026-01-23 07:00:00,57,6.84,81.2,OK,-55
12,2026-01-23 08:00:00,57,6.84,81.18,OK,-81
12,2026-01-23 09:00:00,58,6.96,81.16,OK,-85
12,2026-01-23 10:00:00,60,7.2,81.15,OK,-66
12,2026-01-23 11:00:00,64,7.68,81.12,OK,-76
12,2026-01-23 12:00:00,67,8.04,81.11,OK,-73
12,2026-01-23 13:00:00,72,8.64,81.07,OK,-75
12,2026-01-23 14:00:00,77,9.24,81.05,OK,-70
12,2026-01-23 15:00:00,80,9.6,81.0,WARNING,-56
12,2026-01-23 16:00:00,83,9.96,80.95,WARNING,-79
12,2026-01-23 17:00:00,83,9.96,80.91,WARNING,-62
12,2026-01-23 18:00:00,85,10.2,80.87,WARNING,-78
12,2026-01-23 19:00:00,89,10.68,80.82,WARNING,-82
12,2026-01-23 20:00:00,91,10.92,80.81,WARNING,-61
12,2026-01-23 21:00:00,95,11.4,80.77,FULL,-84
12,2026-01-23 22:00:00,97,11.64,80.72,FULL,-70
12,2026-01-23 23:00:00,99,11.88,80.68,FULL,-63
12,2026-01-24 00:00:00,100,12.0,80.64,FULL,-62
12,2026-01-24 01:00:00,14,1.68,80.62,OK,-59
12,2026-01-24 02:00:00,17,2.04,80.61,OK,-80
12,2026-01-24 03:00:00,18,2.16,80.57,OK,-56
12,2026-01-24 04:00:00,18,2.16,80.54,OK,-76
12,2026-01-24 05:00:00,21,2.52,80.53,OK,-75
12,2026-01-24 06:00:00,24,2.88,80.52,OK,-85
12,2026-01-24 07:00:00,26,3.12,80.48,OK,-66
12,2026-01-24 08:00:00,28,3.36,80.44,OK,-70
12,2026-01-24 09:00:00,30,3.6,80.41,OK,-80
12,2026-01-24 10:00:00,31,3.72,80.36,OK,-67
12,2026-01-24 11:00:00,35,4.2,80.35,OK,-70
12,2026-01-24 12:00:00,39,4.68,80.32,OK,-80
12,2026-01-24 13:00:00,41,4.92,80.31,OK,-69
12,2026-01-24 14:00:00,46,5.52,80.3,OK,-67
12,2026-01-24 15:00:00,48,5.76,80.28,OK,-78
12,2026-01-24 16:00:00,50,6.0,80.26,OK,-63
12,2026-01-24 17:00:00,52,6.24,80.21,OK,-84
12,2026-01-24 18:00:00,54,6.48,80.19,OK,-74
12,2026-01-24 19:00:00,58,6.96,80.17,OK,-62
12,2026-01-24 20:00:00,59,7.08,80.16,OK,-67
12,2026-01-24 21:00:00,61,7.32,80.13,OK,-57
12,2026-01-24 22:00:00,63,7.56,80.09,OK,-65
12,2026-01-24 23:00:00,66,7.92,80.05,OK,-58
12,2026-01-25 00:00:00,68,8.16,80.03,OK,-57
12,2026-01-25 01:00:00,71,8.52,80.01,OK,-80
12,2026-01-25 02:00:00,72,8.64,79.98,OK,-78
12,2026-01-25 03:00:00,73,8.76,79.94,OK,-66
12,2026-01-25 04:00:00,73,8.76,79.91,OK,-60
12,2026-01-25 05:00:00,74,8.88,79.86,OK,-72
12,2026-01-25 06:00:00,74,8.88,79.82,OK,-62
12,2026-01-25 07:00:00,76,9.12,79.8,OK,-73
12,2026-01-25 08:00:00,77,9.24,79.79,OK,-81
12,2026-01-25 09:00:00,79,9.48,79.76,OK,-57
12,2026-01-25 10:00:00,79,9.48,79.72,OK,-56
12,2026-01-25 11:00:00,80,9.6,79.68,WARNING,-69
12,2026-01-25 12:00:00,84,10.08,79.64,WARNING,-83
12,2026-01-25 13:00:00,85,10.2,79.6,WARNING,-67
12,2026-01-25 14:00:00,86,10.32,79.58,WARNING,-73
12,2026-01-25 15:00:00,90,10.8,79.56,WARNING,-68
12,2026-01-25 16:00:00,91,10.92,79.53,WARNING,-71
12,2026-01-25 17:00:00,94,11.28,79.51,WARNING,-64
12,2026-01-25 18:00:00,96,11.52,79.47,FULL,-80
12,2026-01-25 19:00:00,100,12.0,79.43,FULL,-81
12,2026-01-25 20:00:00,25,3.0,79.41,OK,-71
12,2026-01-25 21:00:00,30,3.6,79.36,OK,-74
12,2026-01-25 22:00:00,33,3.96,79.32,OK,-77
12,2026-01-25 23:00:00,33,3.96,79.28,OK,-58
12,2026-01-26 00:00:00,36,4.32,79.25,OK,-78
12,2026-01-26 01:00:00,36,4.32,79.21,OK,-84
12,2026-01-26 02:00:00,39,4.68,79.18,OK,-73
12,2026-01-26 03:00:00,41,4.92,79.13,OK,-81
12,2026-01-26 04:00:00,42,5.04,79.11,OK,-77
12,2026-01-26 05:00:00,43,5.16,79.08,OK,-77
12,2026-01-26 06:00:00,44,5.28,79.04,OK,-72
12,2026-01-26 07:00:00,44,5.28,79.01,OK,-80
12,2026-01-26 08:00:00,46,5.52,78.96,OK,-66
12,2026-01-26 09:00:00,49,5.88,78.94,OK,-60
12,2026-01-26 10:00:00,52,6.24,78.92,OK,-73
12,2026-01-26 11:00:00,55,6.6,78.9,OK,-65
12,2026-01-26 12:00:00,57,6.84,78.87,OK,-65
12,2026-01-26 13:00:00,63,7.56,78.82,OK,-69
12,2026-01-26 14:00:00,65,7.8,78.81,OK,-61
12,2026-01-26 15:00:00,70,8.4,78.78,OK,-81
12,2026-01-26 16:00:00,73,8.76,78.76,OK,-77
12,2026-01-26 17:00:00,76,9.12,78.74,OK,-63
12,2026-01-26 18:00:00,78,9.36,78.72,OK,-61
12,2026-01-26 19:00:00,81,9.72,78.68,WARNING,-55
12,2026-01-26 20:00:00,84,10.08,78.65,WARNING,-69
12,2026-01-26 21:00:00,89,10.68,78.6,WARNING,-57
12,2026-01-26 22:00:00,91,10.92,78.55,WARNING,-73
12,2026-01-26 23:00:00,93,11.16,78.53,WARNING,-63
12,2026-01-27 00:00:00,95,11.4,78.52,FULL,-82
12,2026-01-27 01:00:00,98,11.76,78.49,FULL,-66
12,2026-01-27 02:00:00,98,11.76,78.45,FULL,-67
12,2026-01-27 03:00:00,100,12.0,78.43,FULL,-74
12,2026-01-27 04:00:00,19,2.28,78.42,OK,-77
12,2026-01-27 05:00:00,21,2.52,78.39,OK,-70
12,2026-01-27 06:00:00,21,2.52,78.36,OK,-67
12,2026-01-27 07:00:00,23,2.76,78.35,OK,-81
12,2026-01-27 08:00:00,23,2.76,78.3,OK,-75
12,2026-01-27 09:00:00,25,3.0,78.29,OK,-56
12,2026-01-27 10:00:00,28,3.36,78.25,OK,-55
12,2026-01-27 11:00:00,31,3.72,78.2,OK,-68
12,2026-01-27 12:00:00,35,4.2,78.18,OK,-59
12,2026-01-27 13:00:00,40,4.8,78.15,OK,-60
12,2026-01-27 14:00:00,43,5.16,78.12,OK,-55
12,2026-01-27 15:00:00,48,5.76,78.1,OK,-68
12,2026-01-27 16:00:00,49,5.88,78.06,OK,-68
12,2026-01-27 17:00:00,49,5.88,78.03,OK,-68
12,2026-01-27 18:00:00,52,6.24,78.01,OK,-74
12,2026-01-27 19:00:00,55,6.6,77.98,OK,-73
12,2026-01-27 20:00:00,59,7.08,77.96,OK,-83
12,2026-01-27 21:00:00,60,7.2,77.92,OK,-75
12,2026-01-27 22:00:00,62,7.44,77.87,OK,-75
12,2026-01-27 23:00:00,64,7.68,77.85,OK,-56
12,2026-01-28 00:00:00,65,7.8,77.82,OK,-75
12,2026-01-28 01:00:00,67,8.04,77.79,OK,-76
12,2026-01-28 02:00:00,67,8.04,77.77,OK,-65
12,2026-01-28 03:00:00,70,8.4,77.75,OK,-85
12,2026-01-28 04:00:00,73,8.76,77.7,OK,-57
12,2026-01-28 05:00:00,74,8.88,77.67,OK,-58
12,2026-01-28 06:00:00,76,9.12,77.63,OK,-62
12,2026-01-28 07:00:00,78,9.36,77.61,OK,-79
12,2026-01-28 08:00:00,81,9.72,77.59,WARNING,-63
12,2026-01-28 09:00:00,84,10.08,77.57,WARNING,-65
12,2026-01-28 10:00:00,87,10.44,77.54,WARNING,-68
12,2026-01-28 11:00:00,92,11.04,77.52,WARNING,-59
12,2026-01-28 12:00:00,94,11.28,77.48,WARNING,-84
12,2026-01-28 13:00:00,98,11.76,77.44,FULL,-61
12,2026-01-28 14:00:00,100,12.0,77.41,FULL,-76
12,2026-01-28 15:00:00,19,2.28,77.37,OK,-59
12,2026-01-28 16:00:00,19,2.28,77.33,OK,-59
12,2026-01-28 17:00:00,19,2.28,77.3,OK,-68
12,2026-01-28 18:00:00,22,2.64,77.26,OK,-58
12,2026-01-28 19:00:00,25,3.0,77.23,OK,-79
12,2026-01-28 20:00:00,27,3.24,77.18,OK,-55
12,2026-01-28 21:00:00,31,3.72,77.13,OK,-66
12,2026-01-28 22:00:00,31,3.72,77.11,OK,-72
12,2026-01-28 23:00:00,32,3.84,77.09,OK,-71
12,2026-01-29 00:00:00,35,4.2,77.05,OK,-70
12,2026-01-29 01:00:00,35,4.2,77.0,OK,-56
12,2026-01-29 02:00:00,38,4.56,76.98,OK,-65
12,2026-01-29 03:00:00,38,4.56,76.95,OK,-56
12,2026-01-29 04:00:00,40,4.8,76.91,OK,-79
12,2026-01-29 05:00:00,43,5.16,76.89,OK,-81
12,2026-01-29 06:00:00,46,5.52,76.86,OK,-58
12,2026-01-29 07:00:00,46,5.52,76.81,OK,-82
12,2026-01-29 08:00:00,46,5.52,76.77,OK,-69
12,2026-01-29 09:00:00,47,5.64,76.73,OK,-75
12,2026-01-29 10:00:00,48,5.76,76.71,OK,-68
12,2026-01-29 11:00:00,51,6.12,76.69,OK,-78
12,2026-01-29 12:00:00,55,6.6,76.65,OK,-81
12,2026-01-29 13:00:00,59,7.08,76.64,OK,-76
12,2026-01-29 14:00:00,64,7.68,76.62,OK,-69
12,2026-01-29 15:00:00,69,8.28,76.57,OK,-61
12,2026-01-29 16:00:00,69,8.28,76.55,OK,-65
12,2026-01-29 17:00:00,72,8.64,76.51,OK,-73
12,2026-01-29 18:00:00,74,8.88,76.48,OK,-73
